# timestamp(s) wx wy wz ax ay az
1430533091.190278053 -6.907297553 -0.257436132 0.277711280 -7.735285950 -1.018666830 -4.851758351
1430533091.200278044 -6.920637216 -0.255841031 0.271935838 -7.733144395 -0.777456399 -4.807790638
1430533091.210278034 -6.925759735 -0.264631151 0.251808105 -7.759897398 -0.576639305 -4.756225342
1430533091.220278263 -6.911853175 -0.269498084 0.220977246 -7.777764328 -0.409003212 -4.720026433
1430533091.230278254 -6.887804590 -0.283843684 0.179921923 -7.841781629 -0.346959334 -4.645252391
1430533091.240278006 -6.843921322 -0.297343385 0.125438407 -7.843698566 -0.210210599 -4.662981898
1430533091.250278234 -6.790781507 -0.321603671 0.059355736 -7.901373316 -0.029938041 -4.648901189
1430533091.260278225 -6.722869815 -0.336078983 -0.014256813 -7.901753451 0.151391948 -4.556268724
1430533091.270278215 -6.649639998 -0.348896345 -0.093239124 -7.892138608 0.314567897 -4.516564191
1430533091.280277967 -6.569604360 -0.353713865 -0.171835874 -7.858643893 0.605710038 -4.441596957
1430533091.290278196 -6.487547889 -0.347751530 -0.254833345 -7.821537528 0.865025603 -4.336437871
1430533091.300278187 -6.405797647 -0.324022502 -0.338517794 -7.800500113 1.143748396 -4.201797772
1430533091.310278177 -6.326595325 -0.294415301 -0.411124256 -7.733523084 1.381882611 -4.050177400
1430533091.320277929 -6.251344821 -0.245504558 -0.480114858 -7.670607360 1.665999048 -3.869227952
1430533091.330278158 -6.191288249 -0.175178798 -0.534579740 -7.590275010 1.978956285 -3.635917066
1430533091.340278387 -6.138193218 -0.100347379 -0.579959764 -7.614752578 2.178382621 -3.405381516
1430533091.350278139 -6.088052580 -0.009489656 -0.611306189 -7.594815418 2.365884235 -3.209307132
1430533091.360278130 -6.050986776 0.081740997 -0.634691510 -7.713985926 2.465863487 -3.031662086
1430533091.370278120 -6.015329508 0.170601049 -0.644093884 -7.932703430 2.611850490 -2.845748934
1430533091.380278349 -5.977310267 0.261245672 -0.640839714 -8.167530150 2.654878446 -2.752463191
1430533091.390278101 -5.935080199 0.338665778 -0.626883441 -8.459569780 2.694136153 -2.666215179
1430533091.400278091 -5.896063409 0.399525764 -0.602572943 -8.847036500 2.648241804 -2.643588254
1430533091.410278082 -5.846920134 0.446410747 -0.571489549 -9.291599799 2.604697699 -2.691755396
1430533091.420278311 -5.794223580 0.471026229 -0.528694103 -9.795412769 2.598393021 -2.769919874
1430533091.430278063 -5.729714537 0.467272424 -0.479857554 -10.354023343 2.589552417 -2.907789818
1430533091.440278053 -5.653735510 0.441465612 -0.432885141 -10.861073513 2.545060742 -3.056265370
1430533091.450278044 -5.570896927 0.396063965 -0.375208942 -11.274267547 2.616712654 -3.188023229
1430533091.460278273 -5.490895300 0.329971351 -0.327534351 -11.590026309 2.629620496 -3.235788855
1430533091.470278263 -5.413238588 0.252480961 -0.272264643 -11.763332870 2.703921284 -3.282992126
1430533091.480278015 -5.347217878 0.161294074 -0.217842540 -11.903000557 2.771374927 -3.254763170
1430533091.490278244 -5.295799847 0.064059334 -0.170017491 -11.955027829 2.861312978 -3.178572102
1430533091.500278234 -5.263774138 -0.032284763 -0.125849065 -11.898630417 2.959614551 -3.061575682
1430533091.510278225 -5.253957675 -0.130280454 -0.082176506 -11.787315524 3.057009154 -2.818029754
1430533091.520277977 -5.273020234 -0.226629624 -0.041737469 -11.580339571 3.183971878 -2.629934940
1430533091.530278206 -5.324804772 -0.318467909 0.000673548 -11.302628417 3.174938820 -2.323321673
1430533091.540278196 -5.414185201 -0.395932965 0.040919249 -11.000820667 3.244491728 -2.058819386
1430533091.550278187 -5.529155866 -0.467951782 0.080951919 -10.736534295 3.313031914 -1.734216473
1430533091.560277939 -5.656611043 -0.533243939 0.125231755 -10.505489349 3.381406860 -1.443190475
1430533091.570278168 -5.792573317 -0.580800080 0.165433398 -10.228473643 3.442670041 -1.146955852
1430533091.580278158 -5.923214466 -0.622722469 0.206799119 -10.026876720 3.513463359 -0.850519740
1430533091.590278149 -6.045374435 -0.657586930 0.238560847 -9.854340570 3.605251325 -0.522815548
1430533091.600277901 -6.145743153 -0.678568226 0.269440340 -9.600586229 3.682737833 -0.192606780
1430533091.610278130 -6.217757523 -0.686398240 0.297383044 -9.445815567 3.727122410 0.134846251
1430533091.620278358 -6.251060255 -0.681917073 0.307513824 -9.283982411 3.775627245 0.479010374
1430533091.630278111 -6.233810112 -0.674409970 0.316248397 -9.135490427 3.813078241 0.800686906
1430533091.640278101 -6.172875132 -0.647274596 0.310468209 -8.995766299 3.845843573 1.152026966
1430533091.650278091 -6.068244618 -0.612275169 0.299582375 -8.839959220 3.845452305 1.527595410
1430533091.660278320 -5.927927969 -0.562695883 0.280088286 -8.719569436 3.732096900 1.899844937
1430533091.670278072 -5.769377424 -0.513180161 0.256710980 -8.622435808 3.585406107 2.240166926
1430533091.680278063 -5.592737804 -0.452517040 0.230240514 -8.537946533 3.366018999 2.562056659
1430533091.690278053 -5.414154169 -0.394075253 0.203682024 -8.440545079 3.185954755 2.870860881
1430533091.700278282 -5.237160524 -0.334437490 0.179119644 -8.391881026 2.928263605 3.160307489
1430533091.710278034 -5.074681443 -0.271719572 0.159414106 -8.374705170 2.584208671 3.401594651
1430533091.720278025 -4.928756171 -0.216798542 0.139274452 -8.336670793 2.212683618 3.632085759
1430533091.730278254 -4.813993136 -0.170531274 0.125542442 -8.341825709 1.871132274 3.812312290
1430533091.740278244 -4.734223169 -0.128386021 0.118992035 -8.318651748 1.519483666 3.936078384
1430533091.750278234 -4.685642105 -0.094958954 0.114063558 -8.285006844 1.172908809 4.005865327
1430533091.760277987 -4.662581076 -0.067536674 0.116528489 -8.293743699 0.874707252 3.976583698
1430533091.770278215 -4.667601436 -0.051865229 0.117381643 -8.220604217 0.666598480 3.983438346
1430533091.780278206 -4.700903596 -0.030060522 0.119525713 -8.245356775 0.518906034 3.898644034
1430533091.790278196 -4.747644903 -0.019223200 0.127310955 -8.145098547 0.408635367 3.786505674
1430533091.800277948 -4.817516320 -0.009088592 0.130555333 -8.053574897 0.338669808 3.635340556
1430533091.810278177 -4.900799668 0.005003768 0.135290687 -8.025219603 0.333190290 3.464525365
1430533091.820278168 -4.997779429 0.014975707 0.142689677 -7.927315255 0.427315384 3.300457568
1430533091.830278158 -5.104015491 0.026225254 0.147124216 -7.857134992 0.549032848 3.146466124
1430533091.840277910 -5.215470682 0.043750554 0.153739555 -7.802188245 0.671226734 2.981943979
1430533091.850278139 -5.334313544 0.056397517 0.154196113 -7.694640173 0.756619656 2.842597884
1430533091.860278368 -5.455784037 0.074808312 0.158527399 -7.693060169 0.684802896 2.702492350
1430533091.870278120 -5.568806292 0.089931083 0.160055780 -7.686876626 0.543133382 2.572457798
1430533091.880278111 -5.688756532 0.103751250 0.153963129 -7.644436485 0.398953799 2.371648499
1430533091.890278101 -5.794999383 0.109871265 0.152371617 -7.662373463 0.164564794 2.149537447
1430533091.900278330 -5.893256897 0.117126169 0.140557422 -7.727208000 -0.075068237 1.885110909
1430533091.910278082 -5.981573294 0.115554391 0.125791959 -7.766042397 -0.405585365 1.542102704
1430533091.920278072 -6.054743016 0.108576569 0.105285110 -7.810055249 -0.778550787 1.088856912
1430533091.930278063 -6.113358012 0.093086806 0.079435705 -7.947898713 -1.132365410 0.646997120
1430533091.940278292 -6.149287642 0.068869642 0.047117155 -8.049190560 -1.438881164 0.154344957
1430533091.950278044 -6.160074452 0.035799795 0.008781420 -8.148105949 -1.733167196 -0.221216897
1430533091.960278034 -6.153354676 -0.009814511 -0.030862988 -8.305590078 -1.941151674 -0.517710849
1430533091.970278263 -6.125369657 -0.058374324 -0.066468070 -8.387450974 -2.147522653 -0.753273766
1430533091.980278254 -6.070132972 -0.114012143 -0.099107220 -8.609510007 -2.350878269 -0.826120590
1430533091.990278244 -5.989873262 -0.179301845 -0.125417131 -8.754984870 -2.608512743 -0.845954158
1430533092.000277996 -5.876576301 -0.250752461 -0.137050369 -8.946478875 -2.922379748 -0.764536641
1430533092.010278225 -5.745234058 -0.322291061 -0.138659449 -9.159820242 -3.244672413 -0.606462007
1430533092.020278215 -5.576919671 -0.410125238 -0.123153195 -9.340182690 -3.638497086 -0.407863603
1430533092.030278206 -5.377123352 -0.506533201 -0.079255758 -9.581848276 -4.122017197 -0.120896324
1430533092.040277958 -5.155173198 -0.609256325 -0.018682360 -9.766156725 -4.609770115 0.125154928
1430533092.050278187 -4.914518861 -0.711436314 0.063795982 -9.950012817 -5.077909107 0.226521121
1430533092.060278177 -4.675287826 -0.820422244 0.153458859 -10.121812318 -5.373365440 0.226014014
1430533092.070278168 -4.449216471 -0.923120315 0.246365227 -10.248746582 -5.695971691 0.137101246
1430533092.080277920 -4.258505648 -1.023081669 0.336179840 -10.352204784 -5.868007889 -0.045269564
1430533092.090278149 -4.098720359 -1.107177055 0.415793051 -10.439337429 -5.903926571 -0.271507894
1430533092.100278378 -4.004372471 -1.179956889 0.476170832 -10.522824789 -5.878221384 -0.534866032
1430533092.110278130 -3.978540952 -1.230492441 0.512694150 -10.549688430 -5.772798648 -0.892315045
1430533092.120278120 -4.039282383 -1.256369310 0.514523491 -10.633654841 -5.426512595 -1.284547964
1430533092.130278111 -4.197487614 -1.246929771 0.483749908 -10.654424111 -5.076364498 -1.710680978
1430533092.140278339 -4.459018633 -1.204237980 0.415582306 -10.690012891 -4.719025307 -2.082625389
1430533092.150278091 -4.805332231 -1.130105253 0.323645131 -10.636734559 -4.304589980 -2.318193495
1430533092.160278082 -5.213111185 -1.027749604 0.211643937 -10.663113200 -4.000146649 -2.484179161
1430533092.170278072 -5.655455600 -0.900081506 0.090843332 -10.600064070 -3.782871473 -2.670185514
1430533092.180278301 -6.111675746 -0.761682123 -0.025458034 -10.571113968 -3.621663532 -2.722879423
1430533092.190278053 -6.567118602 -0.607044612 -0.136044653 -10.504849636 -3.496383803 -2.746940334
1430533092.200278044 -6.986481860 -0.457301922 -0.226931248 -10.426984349 -3.534889574 -2.774171610
1430533092.210278034 -7.356953688 -0.310502155 -0.290318553 -10.292162237 -3.620251132 -2.861650678
1430533092.220278263 -7.652546136 -0.176542375 -0.327346453 -10.121805050 -3.805233103 -2.888863127
1430533092.230278254 -7.849208059 -0.072078544 -0.329291500 -9.959000485 -4.099415357 -2.923161273
1430533092.240278006 -7.941061100 0.001618036 -0.304317207 -9.783488934 -4.351104969 -3.062814331
1430533092.250278234 -7.934913665 0.045217409 -0.262369229 -9.654990821 -4.582295475 -3.314490863
1430533092.260278225 -7.843635603 0.065534015 -0.199773559 -9.488827868 -4.621723820 -3.624036494
1430533092.270278215 -7.681313871 0.058939572 -0.131589059 -9.324117730 -4.643115821 -3.930332977
1430533092.280277967 -7.469224669 0.034479156 -0.069208430 -9.165521063 -4.514717945 -4.238852098
1430533092.290278196 -7.215389927 -0.005057191 -0.006576215 -9.014450490 -4.226868965 -4.492549153
1430533092.300278187 -6.930492692 -0.052204967 0.047113268 -8.942776777 -3.921746200 -4.780294054
1430533092.310278177 -6.637706374 -0.108174880 0.076814549 -8.808786199 -3.524626622 -4.920538093
1430533092.320277929 -6.342002525 -0.164664462 0.091378839 -8.634678978 -3.051607448 -5.098603779
1430533092.330278158 -6.069468914 -0.211467105 0.091065381 -8.555585495 -2.502310139 -5.075626898
1430533092.340278387 -5.814948054 -0.249524289 0.072978359 -8.466990717 -1.981592490 -5.046527917
1430533092.350278139 -5.593771886 -0.281484898 0.039165028 -8.352975972 -1.507496041 -4.955154933
1430533092.360278130 -5.397045663 -0.305200796 -0.003768529 -8.222205883 -1.104340051 -4.800873011
1430533092.370278120 -5.235721617 -0.319431019 -0.050700271 -8.055344888 -0.793805018 -4.684063050
1430533092.380278349 -5.103798241 -0.326484511 -0.110147918 -7.901011936 -0.502577585 -4.567840721
1430533092.390278101 -4.998680308 -0.324926051 -0.162381698 -7.743254158 -0.266512093 -4.416517200
1430533092.400278091 -4.931388586 -0.328926133 -0.214459564 -7.564944688 -0.126119276 -4.249495867
1430533092.410278082 -4.899910137 -0.326790615 -0.266111623 -7.375832283 -0.001736637 -4.115132977
1430533092.420278311 -4.894773057 -0.325783933 -0.305484099 -7.156424516 0.068638556 -4.040966545
1430533092.430278063 -4.934585457 -0.328011494 -0.341018513 -6.945632829 0.133266490 -3.934380148
1430533092.440278053 -5.000022867 -0.338109809 -0.362426263 -6.792485762 0.108751060 -3.857319860
1430533092.450278044 -5.098764204 -0.347991069 -0.380294108 -6.668174319 0.138075040 -3.824966938
1430533092.460278273 -5.220362663 -0.368441701 -0.386997226 -6.621992927 0.134834392 -3.816147764
1430533092.470278263 -5.359884462 -0.392705816 -0.383882488 -6.611391241 0.095223656 -3.853766952
1430533092.480278015 -5.504243973 -0.415316675 -0.377050579 -6.689853869 0.094357240 -3.913403461
1430533092.490278244 -5.660479488 -0.440397418 -0.356483523 -6.854572143 0.112926990 -3.992098783
1430533092.500278234 -5.814245162 -0.468259529 -0.336713434 -6.997548868 0.123306329 -4.103683952
1430533092.510278225 -5.956279711 -0.490420010 -0.308934735 -7.267170729 0.090238542 -4.272022684
1430533092.520277977 -6.089745565 -0.505767773 -0.273208427 -7.552406216 0.141982010 -4.450976131
1430533092.530278206 -6.201251683 -0.521438347 -0.229620906 -7.956952174 0.233268478 -4.617248009
1430533092.540278196 -6.291963939 -0.528116809 -0.178869464 -8.364219924 0.343659131 -4.781341875
1430533092.550278187 -6.354942566 -0.527801995 -0.127528709 -8.686742567 0.592484705 -4.906133681
1430533092.560277939 -6.395073302 -0.523924189 -0.069759929 -9.062958939 0.773405148 -4.919059520
1430533092.570278168 -6.409999971 -0.509120131 -0.014342034 -9.334849604 1.140401667 -4.895121972
1430533092.580278158 -6.395808682 -0.499480982 0.039169887 -9.647908445 1.470198675 -4.755688362
1430533092.590278149 -6.357868315 -0.484118187 0.095333702 -9.886664841 1.820087640 -4.538228491
1430533092.600277901 -6.290744445 -0.469199638 0.143175176 -10.054491629 2.132072302 -4.207187862
1430533092.610278130 -6.198433056 -0.453725865 0.179697240 -10.296359151 2.467340416 -3.741708798
1430533092.620278358 -6.074054390 -0.442650482 0.208483216 -10.455164599 2.788612910 -3.179364043
1430533092.630278111 -5.923694679 -0.429265801 0.224837473 -10.548557599 3.012584328 -2.579054368
1430533092.640278101 -5.742666889 -0.416877475 0.222616032 -10.664765576 3.226352452 -2.010240950
1430533092.650278091 -5.543395976 -0.403866286 0.210924974 -10.755693092 3.354115238 -1.475825950
1430533092.660278320 -5.327965759 -0.392961354 0.186897635 -10.803571667 3.445714918 -0.958125516
1430533092.670278072 -5.107787396 -0.371305348 0.154941489 -10.867083075 3.542150167 -0.555983780
1430533092.680278063 -4.887267797 -0.350753783 0.122998939 -10.872259123 3.567792119 -0.191926747
1430533092.690278053 -4.672482492 -0.322546421 0.084779430 -10.915255890 3.649131126 0.046621840
1430533092.700278282 -4.478375753 -0.287788023 0.054140206 -10.946043100 3.751037632 0.279406773
1430533092.710278034 -4.301706872 -0.247500625 0.024246961 -10.975477824 3.783051440 0.397790092
1430533092.720278025 -4.161532438 -0.201283940 0.005668308 -10.970264527 3.875737101 0.492263135
1430533092.730278254 -4.053547160 -0.148172305 -0.005583162 -10.983005684 4.028699789 0.524144333
1430533092.740278244 -3.993410031 -0.086509172 -0.002810581 -10.930627746 4.171061046 0.500807047
1430533092.750278234 -3.961657631 -0.029315642 0.011694247 -10.912907424 4.287427421 0.562031399
1430533092.760277987 -3.972672661 0.030083254 0.030625656 -10.815398873 4.422617881 0.552435986
1430533092.770278215 -4.006817090 0.087611439 0.052868119 -10.734636317 4.523882400 0.584195297
1430533092.780278206 -4.070196007 0.141522838 0.083861288 -10.588657471 4.573359950 0.652063060
1430533092.790278196 -4.149839322 0.183245114 0.112495099 -10.412497308 4.618575256 0.694680824
1430533092.800277948 -4.242163602 0.213642980 0.138299628 -10.285258022 4.621081213 0.780028724
1430533092.810278177 -4.344727668 0.230812470 0.157746556 -10.086091352 4.612865083 0.845613824
1430533092.820278168 -4.453787156 0.238686357 0.173588338 -9.856798188 4.587794248 0.923954717
1430533092.830278158 -4.560759149 0.228301337 0.177578399 -9.553124387 4.590786417 1.010350576
1430533092.840277910 -4.669728214 0.196332957 0.167591160 -9.294974091 4.477793706 1.104821771
1430533092.850278139 -4.769244128 0.153468308 0.146837368 -9.083557952 4.363184909 1.124440464
1430533092.860278368 -4.863193349 0.099229519 0.113552985 -8.838587488 4.154734227 1.144826142
1430533092.870278120 -4.957589114 0.037239394 0.070538902 -8.620878252 3.969546995 1.182680847
1430533092.880278111 -5.048791906 -0.028755677 0.023084564 -8.405000471 3.766954232 1.044260978
1430533092.890278101 -5.138474937 -0.090537643 -0.031348735 -8.188930513 3.541535225 0.959181047
1430533092.900278330 -5.222150902 -0.157157286 -0.093722065 -7.976224522 3.254586331 0.801259919
1430533092.910278082 -5.308703967 -0.215895325 -0.156858499 -7.803566066 3.032708968 0.646161271
1430533092.920278072 -5.389177342 -0.270884274 -0.213749770 -7.628178272 2.743372485 0.351443472
1430533092.930278063 -5.466233344 -0.312925342 -0.272325883 -7.501633437 2.521317553 0.036512760
1430533092.940278292 -5.550591820 -0.346946173 -0.327576680 -7.330930351 2.337308021 -0.272040072
1430533092.950278044 -5.624275791 -0.369749723 -0.373422994 -7.207705094 2.161061724 -0.445636712
1430533092.960278034 -5.695519802 -0.384868370 -0.412945171 -7.093439170 1.994350591 -0.531041028
1430533092.970278263 -5.754951207 -0.395783768 -0.438834788 -7.052378689 1.802693737 -0.569975313
1430533092.980278254 -5.806328467 -0.398917406 -0.455687346 -6.990265968 1.614182641 -0.411881816
1430533092.990278244 -5.844571227 -0.395876416 -0.462201468 -6.906610208 1.359834879 -0.240691004
1430533093.000277996 -5.870857824 -0.388937902 -0.454673465 -6.815329027 1.028684108 0.069034775
1430533093.010278225 -5.876161568 -0.379918273 -0.441013577 -6.799045352 0.626738272 0.435454020
1430533093.020278215 -5.866583116 -0.364912196 -0.411642883 -6.777730902 0.179368297 0.852432223
1430533093.030278206 -5.830387940 -0.351224886 -0.365961151 -6.742597403 -0.440500694 1.289556340
1430533093.040277958 -5.772508192 -0.334117265 -0.311416116 -6.731105521 -1.095328814 1.702630664
1430533093.050278187 -5.698042095 -0.312219442 -0.246636197 -6.787891855 -1.696981281 2.026964887
1430533093.060278177 -5.606138631 -0.294510666 -0.172740747 -6.950395023 -2.152571968 2.233493931
1430533093.070278168 -5.503495934 -0.273111785 -0.092358093 -7.066525424 -2.627763776 2.329990683
1430533093.080277920 -5.395250649 -0.257626603 -0.005395786 -7.277399905 -3.007139263 2.357544079
1430533093.090278149 -5.284160352 -0.249029103 0.086344336 -7.561175889 -3.222661687 2.349716358
1430533093.100278378 -5.169753703 -0.240411554 0.176143633 -7.884804709 -3.379526912 2.331472004
1430533093.110278130 -5.063057046 -0.243834682 0.267008690 -8.299214853 -3.427102539 2.239344523
1430533093.120278120 -4.965444180 -0.246274243 0.357622670 -8.707267420 -3.405947573 2.166468270
1430533093.130278111 -4.883587774 -0.264378498 0.442604326 -9.212579537 -3.199944495 2.144068133
1430533093.140278339 -4.812741389 -0.284541469 0.520644912 -9.715281924 -3.034641056 2.073330481
1430533093.150278091 -4.769278318 -0.314279015 0.591991226 -10.165295685 -2.858830076 2.030378268
1430533093.160278082 -4.737540239 -0.338818660 0.655268048 -10.546527188 -2.728544414 1.946635313
1430533093.170278072 -4.733483926 -0.362200534 0.700776738 -10.847422297 -2.575357468 1.898920241
1430533093.180278301 -4.751267081 -0.390609300 0.735027056 -11.059056901 -2.540098596 1.802383475
1430533093.190278053 -4.797114233 -0.412468457 0.753503963 -11.298897489 -2.565620662 1.674084156
1430533093.200278044 -4.857039033 -0.430230194 0.753572034 -11.414751737 -2.517733232 1.493131038
1430533093.210278034 -4.952538705 -0.444456991 0.735566063 -11.511273757 -2.482074536 1.249988702
1430533093.220278263 -5.073501767 -0.453362223 0.688875434 -11.532772429 -2.583951243 0.994500833
1430533093.230278254 -5.222369568 -0.451525487 0.620443043 -11.500502125 -2.617181958 0.671731959
1430533093.240278006 -5.402629107 -0.441871203 0.525224372 -11.398418006 -2.653321119 0.324533301
1430533093.250278234 -5.601859167 -0.420796292 0.413756328 -11.339698312 -2.750962618 0.009839885
1430533093.260278225 -5.820653985 -0.392758616 0.277143575 -11.283124788 -2.776643598 -0.279091063
1430533093.270278215 -6.045986961 -0.359458703 0.147349647 -11.167383346 -2.816182112 -0.539783148
1430533093.280277967 -6.266853900 -0.309488034 0.000095172 -11.043047163 -2.912956820 -0.790488439
1430533093.290278196 -6.484760553 -0.255220856 -0.142642631 -10.930384917 -2.923788467 -1.040862316
1430533093.300278187 -6.684930485 -0.191821799 -0.268078173 -10.803074500 -3.007781000 -1.241759735
1430533093.310278177 -6.865977040 -0.125774726 -0.384147367 -10.662386771 -3.102255071 -1.378257368
1430533093.320277929 -7.019202854 -0.049449880 -0.476095313 -10.448503599 -3.198310965 -1.618715162
1430533093.330278158 -7.135580451 0.022946014 -0.550661083 -10.319874508 -3.332345585 -1.749476807
1430533093.340278387 -7.203596301 0.092896469 -0.593831166 -10.106396688 -3.486957965 -1.908268176
1430533093.350278139 -7.240470649 0.152942531 -0.614843110 -9.890042640 -3.585069792 -2.115539487
1430533093.360278130 -7.239379956 0.212686432 -0.612897477 -9.685975554 -3.635070372 -2.400144705
1430533093.370278120 -7.200328648 0.259724344 -0.597226030 -9.494790344 -3.714094876 -2.626482466
1430533093.380278349 -7.143340081 0.294181822 -0.561979924 -9.251884039 -3.746433853 -2.910247978
1430533093.390278101 -7.059349035 0.323196815 -0.513988435 -9.051288542 -3.733713659 -3.204803001
1430533093.400278091 -6.959484313 0.339941137 -0.467302261 -8.799634057 -3.670187390 -3.459793496
1430533093.410278082 -6.842863629 0.349360469 -0.408024651 -8.608070623 -3.586316417 -3.736328943
1430533093.420278311 -6.723257778 0.349298832 -0.348407584 -8.382319614 -3.462736055 -3.978028448
1430533093.430278063 -6.593426033 0.340350225 -0.284962988 -8.175163802 -3.316097681 -4.177253520
1430533093.440278053 -6.468223327 0.329460138 -0.224522540 -7.994490848 -3.147045834 -4.412382510
1430533093.450278044 -6.338555614 0.313169033 -0.168506212 -7.783756527 -2.947302891 -4.564696911
1430533093.460278273 -6.212097505 0.290866668 -0.109652022 -7.648043708 -2.772633602 -4.687814863
1430533093.470278263 -6.092065641 0.265889850 -0.060361978 -7.531969269 -2.531107666 -4.852068749
1430533093.480278015 -5.980997300 0.231476810 -0.011286273 -7.469828554 -2.304181243 -4.969703308
1430533093.490278244 -5.867428057 0.196715595 0.026424995 -7.411744770 -2.130805515 -4.968303780
1430533093.500278234 -5.765522151 0.154649510 0.060308814 -7.388935447 -1.897120370 -5.019811585
1430533093.510278225 -5.674427533 0.109235975 0.086544132 -7.409811814 -1.664671356 -5.029273152
1430533093.520277977 -5.594089589 0.049375634 0.104724112 -7.501453105 -1.497087854 -4.935815211
1430533093.530278206 -5.522970045 -0.012660745 0.108168287 -7.552525227 -1.308814566 -4.894021804
1430533093.540278196 -5.466707692 -0.076755992 0.109526345 -7.627135870 -1.123547929 -4.851665076
1430533093.550278187 -5.417803581 -0.147244820 0.098877742 -7.721574301 -0.924108620 -4.751095497
1430533093.560277939 -5.383082048 -0.220093179 0.079957373 -7.751033334 -0.724493623 -4.745603693
1430533093.570278168 -5.360524230 -0.291669022 0.048672106 -7.829342840 -0.588277254 -4.665996080
1430533093.580278158 -5.343337183 -0.358483460 0.017937419 -7.795730577 -0.360264919 -4.628143669
1430533093.590278149 -5.336352711 -0.417562853 -0.021939029 -7.800551368 -0.167840370 -4.641356993
1430533093.600277901 -5.344726785 -0.470965284 -0.067091854 -7.756117565 0.072681587 -4.627315700
1430533093.610278130 -5.355058887 -0.519128139 -0.120571664 -7.686761616 0.297495051 -4.605275304
1430533093.620278358 -5.374623137 -0.549014949 -0.172331109 -7.625319775 0.554163711 -4.599864364
1430533093.630278111 -5.399015831 -0.565792677 -0.231309431 -7.516474802 0.844071404 -4.598253663
1430533093.640278101 -5.428368790 -0.573457984 -0.290879777 -7.466338127 1.137609732 -4.572213890
1430533093.650278091 -5.455568385 -0.563315239 -0.346007502 -7.433202571 1.374894656 -4.516614082
1430533093.660278320 -5.492626695 -0.541486155 -0.401651874 -7.444369454 1.600385288 -4.404509521
1430533093.670278072 -5.524421300 -0.509638428 -0.447950857 -7.540691814 1.798472783 -4.294933573
1430533093.680278063 -5.561979929 -0.473179501 -0.489729756 -7.684989839 1.973635005 -4.127913595
1430533093.690278053 -5.590370800 -0.430693025 -0.521046584 -7.905835459 2.119950972 -3.920733626
1430533093.700278282 -5.612658773 -0.380639740 -0.537125544 -8.160812662 2.196000504 -3.711110481
1430533093.710278034 -5.631366162 -0.331689102 -0.544734905 -8.501713265 2.283005679 -3.441391940
1430533093.720278025 -5.637019366 -0.279998905 -0.536365071 -8.862935465 2.235573558 -3.243645293
1430533093.730278254 -5.632468354 -0.226159564 -0.520121817 -9.302250654 2.224886430 -2.978055636
1430533093.740278244 -5.621520987 -0.178238985 -0.480938190 -9.703333504 2.096657196 -2.715221765
1430533093.750278234 -5.590470815 -0.134019404 -0.435029111 -10.090369841 2.007818524 -2.566286852
1430533093.760277987 -5.552980318 -0.089129464 -0.376810251 -10.442470525 1.966693937 -2.432136061
1430533093.770278215 -5.511372060 -0.054849385 -0.311745437 -10.734225640 1.928588401 -2.291273421
1430533093.780278206 -5.468627390 -0.025465389 -0.239702398 -10.968963962 1.988892927 -2.196348548
1430533093.790278196 -5.423732041 -0.001616065 -0.162502308 -11.192854914 2.018954438 -2.156994239
1430533093.800277948 -5.376851271 0.011190883 -0.087709808 -11.358566653 2.154463606 -2.108851948
1430533093.810278177 -5.331683411 0.019254900 -0.013556475 -11.447380455 2.282734252 -2.128966197
1430533093.820278168 -5.290180983 0.011244526 0.062264301 -11.532156713 2.504316930 -2.045593314
1430533093.830278158 -5.261215332 -0.000893694 0.130045038 -11.566743673 2.719805858 -2.016921522
1430533093.840277910 -5.238896283 -0.023137948 0.188642373 -11.546750033 3.031429977 -1.908159498
1430533093.850278139 -5.230107293 -0.052572952 0.243840892 -11.487769214 3.310083689 -1.780722622
1430533093.860278368 -5.224978695 -0.086080012 0.289709979 -11.441986674 3.560790185 -1.607845263
1430533093.870278120 -5.214685755 -0.122007447 0.330386134 -11.343009377 3.830469207 -1.403204608
1430533093.880278111 -5.203101240 -0.153291406 0.362139189 -11.247321540 4.000716573 -1.163049888
1430533093.890278101 -5.189706480 -0.189729091 0.388628844 -11.094901971 4.163357811 -0.862698829
1430533093.900278330 -5.167292730 -0.215254788 0.406549784 -10.995489858 4.302070591 -0.509900317
1430533093.910278082 -5.130700337 -0.238930206 0.419300607 -10.761587640 4.344947454 -0.167715124
1430533093.920278072 -5.079155351 -0.256388194 0.422379416 -10.599151854 4.371574479 0.159946328
1430533093.930278063 -5.011184336 -0.267936956 0.427044182 -10.405766366 4.370967498 0.599497692
1430533093.940278292 -4.920282020 -0.267226272 0.421436690 -10.151470795 4.335301127 0.965918415
1430533093.950278044 -4.812673524 -0.257832917 0.405604407 -9.930879378 4.266760315 1.240015567
1430533093.960278034 -4.697583323 -0.243812358 0.395470205 -9.731287564 4.193748232 1.470202924
1430533093.970278263 -4.582816842 -0.223775585 0.375820950 -9.483886125 4.204129257 1.652868622
1430533093.980278254 -4.472323352 -0.209166205 0.346937986 -9.301171763 4.204792134 1.788487894
1430533093.990278244 -4.381128148 -0.187251262 0.314990516 -9.073287371 4.302804102 1.868196519
1430533094.000277996 -4.310137957 -0.171278673 0.273632869 -8.878551308 4.399978779 1.875218775
1430533094.010278225 -4.270432893 -0.156977690 0.228696938 -8.670112772 4.516826982 1.890054036
