# timestamp(s) wx wy wz ax ay az
1430533023.480255365 -4.259517537 -0.318752116 -0.670919541 -7.127773187 -0.551295293 -5.283903585
1430533023.490255356 -5.089747024 -0.155093245 -0.552887549 -10.252029285 -1.552745621 -3.801208398
1430533023.500255346 -5.089041590 -0.155813945 -0.552003600 -10.265076630 -1.421563803 -3.884977845
1430533023.510255337 -5.087163294 -0.154995389 -0.553168492 -10.247277655 -1.282637663 -3.954137276
1430533023.520255327 -5.089149548 -0.157017992 -0.551209507 -10.288317174 -1.117487588 -3.995077756
1430533023.530255318 -5.091459436 -0.156907106 -0.555102870 -10.214588528 -0.986301607 -4.039287252
1430533023.540255308 -5.087237227 -0.158368563 -0.553702087 -10.227810214 -0.846324586 -4.068361803
1430533023.550255299 -5.089361310 -0.159311543 -0.552443522 -10.273114524 -0.719851558 -4.088615844
1430533023.560255289 -5.089760701 -0.159479460 -0.552448376 -10.249288432 -0.521147693 -4.127857742
1430533023.570255280 -5.091776589 -0.155633245 -0.555529860 -10.261999346 -0.365506778 -4.132031545
1430533023.580255270 -5.088336574 -0.157654939 -0.553711199 -10.260837747 -0.261519883 -4.116131210
1430533023.590255260 -5.090367628 -0.156492705 -0.552177594 -10.203031905 -0.081599511 -4.146436247
1430533023.600255251 -5.539169617 0.087232589 -0.148183756 -10.434470920 -0.210381482 -4.005421253
1430533023.610255241 -5.539183904 0.084877387 -0.146530699 -10.440695571 0.001572772 -4.016791362
1430533023.620255232 -5.538976677 0.084601807 -0.146223851 -10.417046566 0.182566857 -4.024362176
1430533023.630255222 -5.538309686 0.088374308 -0.146219648 -10.431934116 0.344968920 -4.032715670
1430533023.640255213 -5.539504255 0.083112072 -0.148048986 -10.422324601 0.575746604 -4.051606230
1430533023.650255203 -5.538537383 0.086829010 -0.144555498 -10.392810754 0.798255568 -3.993970737
1430533023.660255194 -5.538174205 0.089317011 -0.148578529 -10.452127000 0.972350273 -3.941565427
1430533023.670255184 -5.538836707 0.090545336 -0.148328620 -10.400606965 1.183512314 -3.930436762
1430533023.680255175 -5.540058808 0.088275943 -0.144679922 -10.379659200 1.406218098 -3.850764196
1430533023.690255165 -5.536844946 0.087278677 -0.146987721 -10.402117890 1.576383965 -3.779417814
1430533023.700255156 -5.408550877 -0.199278051 0.314342648 -8.789856505 2.199148975 -3.501976911
1430533023.710255146 -5.407139365 -0.199999442 0.317426217 -8.770827198 2.395849715 -3.406792127
1430533023.720255136 -5.407321968 -0.204217304 0.313934097 -8.764201721 2.618548039 -3.222274610
1430533023.730255127 -5.406248038 -0.202813305 0.315113893 -8.789699709 2.816736141 -3.081548869
1430533023.740255117 -5.408626386 -0.200435422 0.310133982 -8.782665008 2.962336126 -2.867554690
1430533023.750255108 -5.407450370 -0.200120707 0.311287592 -8.806391834 3.137779265 -2.707777290
1430533023.760255098 -5.406382260 -0.204875035 0.313727851 -8.775221696 3.271715878 -2.518737572
